DONATION_ID,DISBURSEMENT_ID,DISBURSEMENT_BATCH_ID,FOUNDATION_ID,FOUNDATION_NAME,PARTNER_ID,PARTNER_NAME,SUBSIDIARY_ID,SUBSIDIARY_NAME,ORGANISATION_ID,ORGANISATION_NAME,ORGANISATION_COUNTRY,FUNDRAISER_ID,MATCHED_FROM_DONATION_ID,PROVIDER,PAYMENT_INTENT_EXTERNAL_ID,SUBSCRIPTION_ID,EXTERNAL_PAYMENT_URL,CREATED_AT,CANCELLED_AT,SETTLED_AT,PAYMENT_INITIATED_AT,PAID_AT,DONATION_TYPE,DONATION_STATUS,COMPLIANCE_STATUS,PAYMENT_METHOD,REASSIGNED_REASON,DONATION_REQUEST_SENT_AT,DONATION_REQUEST_REFERENCE,ACCOUNT_ID,DONATION_CURRENCY,DONATION_AMOUNT,DONATION_AMOUNT_USD,SETTLED_CURRENCY,SETTLED_AMOUNT,SETTLED_AMOUNT_USD,DONATION_REQUEST_CURRENCY,DONATION_REQUEST_AMOUNT,DONATION_FEE_CURRENCY,DONATION_FEE_AMOUNT,DONATION_FEE_AMOUNT_USD,ACTUAL_ORGANISATION_CURRENCY,ATTRIBUTED_ORGANISATION_AMOUNT,ATTRIBUTED_ORGANISATION_AMOUNT_USD,SUBSIDIARY_FEE_CURRENCY,SUBSIDIARY_FEE_AMOUNT
donation_000000D8BOfvEJIz314ABgY8eA49M,,,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJsFXyzCjKluHzd2I76,Subsidiary_Name_2,organisation_000000COvLp5D9mRVDt2vab9fyEvr,Organisation_Name_110,Netherlands,,,stripe,pi_3RnfOtJnsAXlefwu0Qqkdbs2,,,2025-07-22 12:34:42.038 Z,,2025-07-25 00:10:18.000 Z,,,hosted,below_payout_threshold,pass,card,,,,account_000000CnMV7k9qATrW548X2M2tqQy,EUR,25,29.25516027,EUR,23.48,27.60533915,,,EUR,1.52,1.771004174,,,,EUR,1.52
donation_000000D65PlFdMAdpvHqmiwZ65mnB,,,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704Ty3staKluJvEifWX39E,Organisation_Name_47,Australia,,,,,,,2025-05-31 06:34:41.729 Z,,2025-06-20 13:06:14.630 Z,,,direct,below_payout_threshold,pass,bank_transfer,,2025-06-16 12:19:48.626 Z,INGAus-20250615-ma,,AUD,0.8,0.5136930564,AUD,0.8,0.5191500535,AUD,0.8,,,,,,,,
donation_000000D6kGpBbOBkyFsu0dR9VfYVo,disbursement_000000D8ZprLA9sJOUOuxdiTlCo08,disbursementbatch_000000D8ZprEIhjURJElTXtB1EVOq,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C2rgpdZ0vPVx1VUxZ4gQO9d,Organisation_Name_65,United Kingdom,fundraiser_000000D3vKPnp9H1sxWyOTNTu7Nyq,,stripe,pi_3Rag8WJnsAXlefwu15ix6qm1,,,2025-06-16 16:45:47.472 Z,,2025-06-19 00:10:51.000 Z,,,hosted,disbursement_created,pass,bank_transfer,,,,account_000000CypPqNdwJofcB7nDClOMCV0,GBP,20,27.16062359,GBP,19.22,25.85557057,,,GBP,0.78,1.049289544,,,,GBP,0.78
donation_000000D8Q9kbDFSSQWnHS2eccHeYH,disbursement_000000D8ZprLA9sJOUOuxdiTlCo02,disbursementbatch_000000D8ZprEIhjURJElTXtB1EVOq,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C2rgmCpwVvvMwlS2uhhH5yR,Organisation_Name_33,United Kingdom,,,stripe,pi_3RpokYJnsAXlefwu0KSi2aBk,subscription_000000CxSuEjtvvvG40xAYRjKXgvo,,2025-07-28 10:57:52.458 Z,,2025-07-31 00:14:21.000 Z,,,hosted,disbursement_created,pass,bank_transfer,,,,account_000000CvDijCQACwx8re1iNsRtQRo,GBP,35,47.04173796,GBP,33.79,45.19010293,,,GBP,1.21,1.618230972,,,,GBP,1.21
donation_000000D6cSrjDI7gAt3r69savRJAJ,disbursement_000000D8XWEFVDFM0YDTmw26E1R9I,disbursementbatch_000000D8XWE1mIxi6BtAokNUk4pxk,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C2rgms0fMreRvgMbsW96tqD,Organisation_Name_2,United Kingdom,fundraiser_000000D5S8zndXVfGo7DkAGAOQHom,,stripe,pi_3RZXbuJnsAXlefwu1cbc1llr,,,2025-06-13 13:26:22.769 Z,,2025-06-18 00:10:03.000 Z,,,hosted,disbursement_created,pass,card,,,,account_000000CvDiXglzmARyZvzeHA18Tzi,GBP,20,27.0822855,GBP,19.22,26.0645481,,,GBP,0.78,1.057770422,,,,GBP,0.78
donation_000000D5vUujgJoRq8F7vytG9d0zc,disbursement_000000D8ZprLA9sJOUOuxdiTlCo2Y,disbursementbatch_000000D8ZprEIhjURJElTXtB1EVOq,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQjhgnwNtUG07IN0ahM,Subsidiary_Name_5,organisation_000000D5Vk9Zdy1BHyD5uhSDqi6fw,Organisation_Name_48,Germany,fundraiser_000000D5tu6GY9kkSEkfJHi2Hag8u,,stripe,pi_3RTHOyJnsAXlefwu0Zel3Z3z,,,2025-05-27 06:54:45.821 Z,,2025-05-30 00:18:53.000 Z,,,hosted,disbursement_created,pass,bank_transfer,,,,account_000000D4t3A2TAJfrplsKQSAdneyu,EUR,20,22.75260822,EUR,18.72,21.09675796,,,EUR,1.28,1.442513365,,,,EUR,1.28
donation_000000D88ROd0K6tOortLuPZjW4sm,disbursement_000000D8ZprLA9sJOUOuxdiTlCo2Y,disbursementbatch_000000D8ZprEIhjURJElTXtB1EVOq,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJsFXyzCjKluHzd2I76,Subsidiary_Name_2,organisation_000000D5Vk9Zdy1BHyD5uhSDqi6fw,Organisation_Name_48,Germany,,,stripe,pi_3RnEgxJnsAXlefwu11cd91a4,,,2025-07-21 08:04:42.768 Z,,2025-07-24 00:09:34.000 Z,,,hosted,disbursement_created,pass,bank_transfer,,,,account_000000CvDi1ajK98sCLMmgMmIhK21,EUR,335,390.1109097,EUR,318.29,373.2599389,,,EUR,16.71,19.59588294,,,,EUR,16.71
donation_000000D7jiFljqW1HDtNlkYhZFml9,disbursement_000000D8ZprLA9sJOUOuxdiTlCo2Y,disbursementbatch_000000D8ZprEIhjURJElTXtB1EVOq,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJsFXyzCjKluHzd2I76,Subsidiary_Name_2,organisation_000000D5Vk9Zdy1BHyD5uhSDqi6fw,Organisation_Name_48,Germany,fundraiser_000000D5tu6GY9kkSEkfJHi2Hag8u,,stripe,pi_3RjdGuJnsAXlefwu1qbb6Zzy,,,2025-07-11 09:30:30.828 Z,,2025-07-16 00:09:00.000 Z,,,hosted,disbursement_created,pass,bank_transfer,,,,account_000000CvDiOVCHbGSTF2G8eLn1N5Y,EUR,20,23.41783027,EUR,18.72,21.84312791,,,EUR,1.28,1.493547208,,,,EUR,1.28
donation_000000D7ji0wD1RtN5wsj9gCCvcOg,disbursement_000000D8ZprLA9sJOUOuxdiTlCo2Y,disbursementbatch_000000D8ZprEIhjURJElTXtB1EVOq,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJsFXyzCjKluHzd2I76,Subsidiary_Name_2,organisation_000000D5Vk9Zdy1BHyD5uhSDqi6fw,Organisation_Name_48,Germany,fundraiser_000000D5tu6GY9kkSEkfJHi2Hag8u,,stripe,pi_3RjdElJnsAXlefwu04iAe41R,,,2025-07-11 09:28:16.920 Z,,2025-07-16 00:09:00.000 Z,,,hosted,disbursement_created,pass,bank_transfer,,,,account_000000CvDi6nFepljf2Yb6Fz9PPVy,EUR,20,23.41783027,EUR,18.72,21.84312791,,,EUR,1.28,1.493547208,,,,EUR,1.28
donation_000000D6cQeoibLAas39urBHOb5d5,disbursement_000000D8XWEFVDFM0YDTmw26E1R9K,disbursementbatch_000000D8XWE1mIxi6BtAokNUk4pxk,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJsFXyzCjKluHzd2I76,Subsidiary_Name_2,organisation_000000C2rgoQ51MN0yDp9vSkWj5dm,Organisation_Name_35,United Kingdom,fundraiser_000000D6c0JOyEVna5fN8pq1zDhhY,,stripe,pi_3RZXHyJnsAXlefwu1hmgufVg,,,2025-06-13 13:05:19.358 Z,,2025-06-18 00:10:25.000 Z,,,hosted,disbursement_created,pass,card,,,,account_000000CvDhwOE1pCmIONPyQI8NSuK,EUR,20,23.02740989,EUR,18.72,21.64662132,,,EUR,1.28,1.480110859,,,,EUR,1.28
donation_000000D6rHtEGsOKYdef7DrPdHsF2,disbursement_000000D8XWEFVDFM0YDTmw26E1RB4,disbursementbatch_000000D8XWE1mIxi6BtAokNUk4pxk,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJsFXyzCjKluHzd2I76,Subsidiary_Name_2,organisation_000000C8xx2cid6zySV18bQAG6zpz,Organisation_Name_51,Romania,,,stripe,pi_3RbhXMJnsAXlefwu1NdaDIWb,,,2025-06-19 12:26:14.011 Z,,2025-06-24 00:09:32.000 Z,,,hosted,disbursement_created,pass,card,,,,account_000000CvDiIkMf24A8MoZlHjLutIq,EUR,30,34.44474658,EUR,28.23,32.40208831,,,EUR,1.77,2.031586833,,,,EUR,1.77
donation_000000D6UXWO47OIgePhxBejKrNoM,disbursement_000000D8ZprLA9sJOUOuxdiTlCo2Y,disbursementbatch_000000D8ZprEIhjURJElTXtB1EVOq,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJsFXyzCjKluHzd2I76,Subsidiary_Name_2,organisation_000000D5Vk9Zdy1BHyD5uhSDqi6fw,Organisation_Name_48,Germany,fundraiser_000000D5tu6GY9kkSEkfJHi2Hag8u,,stripe,pi_3RYO0bJnsAXlefwu1OwuDf9B,,,2025-06-10 08:59:27.438 Z,,2025-06-13 00:17:45.000 Z,,,hosted,disbursement_created,pass,bank_transfer,,,,account_000000CvDiirqqoppRhvPwEgR7nuZ,EUR,20,22.8360006,EUR,18.72,21.6980559,,,EUR,1.28,1.483627754,,,,EUR,1.28
donation_000000D5vmyNIDFTxQt6PlEDKFM28,disbursement_000000D8ZprLA9sJOUOuxdiTlCo2Y,disbursementbatch_000000D8ZprEIhjURJElTXtB1EVOq,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJsFXyzCjKluHzd2I76,Subsidiary_Name_2,organisation_000000D5Vk9Zdy1BHyD5uhSDqi6fw,Organisation_Name_48,Germany,fundraiser_000000D5tu6GY9kkSEkfJHi2Hag8u,,stripe,pi_3RTK28JnsAXlefwu0uCJQg6Y,,,2025-05-27 09:43:56.660 Z,,2025-05-30 00:18:53.000 Z,,,hosted,disbursement_created,pass,bank_transfer,,,,account_000000CvDiSGWoX19ipW8fuSqOEcj,EUR,50,56.88152056,EUR,47.25,53.2490285,,,EUR,2.75,3.099149807,,,,EUR,2.75
donation_000000D7qtD5eVYeRjGwhLY8I9BCN,disbursement_000000D8ZprLA9sJOUOuxdiTlCo2Y,disbursementbatch_000000D8ZprEIhjURJElTXtB1EVOq,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJsFXyzCjKluHzd2I76,Subsidiary_Name_2,organisation_000000D5Vk9Zdy1BHyD5uhSDqi6fw,Organisation_Name_48,Germany,fundraiser_000000D5tu6GY9kkSEkfJHi2Hag8u,,stripe,pi_3Rkg78JnsAXlefwu07IQbnw3,,,2025-07-14 06:44:52.638 Z,,2025-07-17 00:08:27.000 Z,,,hosted,disbursement_created,pass,bank_transfer,,,,account_000000CvDhrBhh8ZuphBbYX5HfNQ9,EUR,20,23.39098861,EUR,18.72,21.72046211,,,EUR,1.28,1.485159802,,,,EUR,1.28
donation_000000D6UW3WEL0gKaNaVo7HLyzCN,disbursement_000000D8ZprLA9sJOUOuxdiTlCo2Y,disbursementbatch_000000D8ZprEIhjURJElTXtB1EVOq,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJsFXyzCjKluHzd2I76,Subsidiary_Name_2,organisation_000000D5Vk9Zdy1BHyD5uhSDqi6fw,Organisation_Name_48,Germany,fundraiser_000000D5tu6GY9kkSEkfJHi2Hag8u,,stripe,pi_3RYNnLJnsAXlefwu1dEfawNf,,,2025-06-10 08:45:19.058 Z,,2025-06-13 00:17:45.000 Z,,,hosted,disbursement_created,pass,bank_transfer,,,,account_000000CvDhgLDGv9qkvGxycZmGROa,EUR,20,22.8360006,EUR,18.72,21.6980559,,,EUR,1.28,1.483627754,,,,EUR,1.28
donation_000000D6cDdxZG9fmCMjblxRjxArl,disbursement_000000D8XWEFVDFM0YDTmw26E1R9K,disbursementbatch_000000D8XWE1mIxi6BtAokNUk4pxk,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJsFXyzCjKluHzd2I76,Subsidiary_Name_2,organisation_000000C2rgoQ51MN0yDp9vSkWj5dm,Organisation_Name_35,United Kingdom,fundraiser_000000D6c0JOyEVna5fN8pq1zDhhY,,stripe,pi_3RZVOOJnsAXlefwu1K3XH3k2,,,2025-06-13 11:04:54.167 Z,,2025-06-18 00:10:25.000 Z,,,hosted,disbursement_created,pass,card,,,,account_000000CvDiVMfTSZNTjGCTHnyTEYj,EUR,20,23.18168366,EUR,18.72,21.64662132,,,EUR,1.28,1.480110859,,,,EUR,1.28
donation_000000D6rIRs7vnXwSIborLjMC9iN,disbursement_000000D8XWEFVDFM0YDTmw26E1RB0,disbursementbatch_000000D8XWE1mIxi6BtAokNUk4pxk,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJsFXyzCjKluHzd2I76,Subsidiary_Name_2,organisation_000000C8xvzedBaZflNDDQhj0D2Z5,Organisation_Name_12,Romania,,,stripe,pi_3RbhcPJnsAXlefwu0GePP3Wo,,,2025-06-19 12:31:15.775 Z,,2025-06-24 00:09:32.000 Z,,,hosted,disbursement_created,pass,card,,,,account_000000CvDiIkMf24A8MoZlHjLutIq,EUR,25,28.70395549,EUR,23.48,26.95008974,,,EUR,1.52,1.74463954,,,,EUR,1.52
donation_000000D6Xip4Z5vQF3f7NnMARktk4,disbursement_000000D8ZprLA9sJOUOuxdiTlCo2Y,disbursementbatch_000000D8ZprEIhjURJElTXtB1EVOq,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJsFXyzCjKluHzd2I76,Subsidiary_Name_2,organisation_000000D5Vk9Zdy1BHyD5uhSDqi6fw,Organisation_Name_48,Germany,fundraiser_000000D5tu6GY9kkSEkfJHi2Hag8u,,stripe,pi_3RYqlEJnsAXlefwu0Pr8RmoI,,,2025-06-11 15:42:04.218 Z,,2025-06-16 00:11:24.000 Z,,,hosted,disbursement_created,pass,bank_transfer,,,,account_000000CvDhimBCK7N9FYiPe6vkayI,EUR,20,22.867855,EUR,18.72,21.62561572,,,EUR,1.28,1.478674579,,,,EUR,1.28
donation_000000CwRuuQVXssWsN7kcOSK2dFL,disbursement_000000Cx4R9Yd35b1BkqvfcPM7JO3,disbursementbatch_000000Cx4R9Yd35b1BkqvfcPM7JNQ,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJra4A7OsYFlsYrwzWC,Subsidiary_Name_9,organisation_000000C704UPVhSs9UYvrc1sUQFU0,Organisation_Name_77,Australia,,,stripe,pi_3Q5eZoDDCXaSYWFr0xLsYLkZ,,,2024-10-03 02:15:58.325 Z,,2024-10-06 18:02:49.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CsZTNZpJFvOCMbhqXUOvWcK,USD,38,38,AUD,51.32,34.87478742,,,AUD,2.95,2.004184705,AUD,51.32,34.03385788,USD,2.004688677
donation_000000CwQiIRfWFKTMjASVzXX98Ut,disbursement_000000CyM1hl3HmBh2F1sqg4t3TYH,disbursementbatch_000000CyM1hl3HmBh2F1sqg4t3TXs,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJra4A7OsYFlsYrwzWC,Subsidiary_Name_9,organisation_000000C704TC1htpeVlFWZvYKix1q,Organisation_Name_85,Australia,,,stripe,pi_3Q5ThhDDCXaSYWFr16SQwSW6,,,2024-10-02 14:39:20.768 Z,,2024-10-06 18:02:49.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDiKd2QzBojFsiYdUWN6yQ,USD,100,100,AUD,135.25,91.90987917,,,AUD,7.28,4.94592022,AUD,135.25,86.78437648,USD,4.947163921
donation_000000CxRk2cQwCBiD6Ol615vukmx,disbursement_000000CyM1f6NbxqCxI3gITXKKqIw,disbursementbatch_000000CyM1ezW9p1Fm7uCCeEaMXi4,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJra4A7OsYFlsYrwzWC,Subsidiary_Name_9,organisation_000000C704H83EOFbsuZcKjbViHFy,Organisation_Name_130,Australia,fundraiser_000000CxIXdN55bEnZbXTUyC3wbhY,,stripe,pi_3QEfANDDCXaSYWFr0VdsRUfo,,,2024-10-27 22:46:59.636 Z,,2024-10-29 18:02:31.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDiyFgzeX0l9jPq2p8Srcw,USD,1000,1000,AUD,1411.49,926.3384717,,,AUD,73.04,48.03808418,AUD,1411.49,905.6952278,USD,47.93499208
donation_000000CyFK12GL6H3B3qfceH02Db9,disbursement_000000CzH5vOSzq4CAtQ21nqZWLoY,disbursementbatch_000000CzH5vAk5YQHoZ73q9F5Zke0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJra4A7OsYFlsYrwzWC,Subsidiary_Name_9,organisation_000000C704H83EOFbsuZcKjbViHFy,Organisation_Name_130,Australia,fundraiser_000000CxIXdN55bEnZbXTUyC3wbhY,,stripe,pi_3QLt7vDDCXaSYWFr0eHJHYLy,,,2024-11-16 21:02:15.854 Z,,2024-11-19 18:00:55.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDhvORuB7Q7AnbQ1qmEXIT,USD,100,100,AUD,144.08,93.57604618,,,AUD,7.73,5.020425021,AUD,144.08,90.05054699,USD,5.020425021
donation_000000CyPaMa3YLIg0M8LBlQXZbhD,disbursement_000000CzH5vOSzq4CAtQ21nqZWLoY,disbursementbatch_000000CzH5vAk5YQHoZ73q9F5Zke0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJra4A7OsYFlsYrwzWC,Subsidiary_Name_9,organisation_000000C704H83EOFbsuZcKjbViHFy,Organisation_Name_130,Australia,fundraiser_000000CxIXdN55bEnZbXTUyC3wbhY,,stripe,pi_3QNNrMDDCXaSYWFr0odk1qR0,,,2024-11-21 00:03:21.949 Z,,2024-11-24 18:00:31.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDikrLvrLBC2EH8it74BtK,USD,100,100,AUD,143.07,93.04336025,,,AUD,7.68,4.994569139,AUD,143.07,89.41929315,USD,4.994569139
donation_000000CytQohLZiyXV9bckceWMzDP,disbursement_000000CzH5vVKRyt9M3ZW7d9JUeP4,disbursementbatch_000000CzH5vAk5YQHoZ73q9F5Zke0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJra4A7OsYFlsYrwzWC,Subsidiary_Name_9,organisation_000000C704TkKybwQPa0x3442aRx3,Organisation_Name_116,Australia,fundraiser_000000CysAqPwID7pLJWWH0XXGd60,,stripe,pi_3QRjWJDDCXaSYWFr1YI5inpd,,,2024-12-02 23:59:47.402 Z,,2024-12-04 18:03:37.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDjACmsRXlQXGQfD6umppD,USD,100,100,AUD,143.85,92.25232608,,,AUD,7.72,4.950906898,AUD,143.85,89.90679611,USD,4.950906898
donation_000000CyyOkmCOXXAlaUWacjGsljn,disbursement_000000D07HQ1dIzqRuvCellRPd08K,disbursementbatch_000000D07HPnuOiCXYatga6pvgOwq,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJquUDDZndklzhAEXnf,Subsidiary_Name_7,organisation_000000C8xuaDWbBJbW0LlB0vDsEYE,Organisation_Name_36,Australia,fundraiser_000000CyeVJCv91ctCb7QtfLmYx8K,,stripe,pi_3QSSOXDDCXaSYWFr19VEfHAk,,,2024-12-04 23:56:06.146 Z,,2024-12-08 18:04:05.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDhmQc8eY6WuPHo0MiSFvA,PHP,1000,17.1676857,AUD,24.66,15.76514414,,,AUD,1.58,1.010094393,AUD,24.66,15.16166713,USD,1.010094393
donation_000000Cz30J2QR45AZMWwg0HYKGl1,disbursement_000000CzH5vOSzq4CAtQ21nqZWLoY,disbursementbatch_000000CzH5vAk5YQHoZ73q9F5Zke0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJra4A7OsYFlsYrwzWC,Subsidiary_Name_9,organisation_000000C704H83EOFbsuZcKjbViHFy,Organisation_Name_130,Australia,,,stripe,pi_3QT80WDDCXaSYWFr01KpdMIR,,,2024-12-06 20:21:29.618 Z,,2024-12-10 18:06:23.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDiMx8ye6pnHdJKOpcYS77,USD,20,20,AUD,28.94,18.51851526,,,AUD,1.8,1.151808136,AUD,28.94,18.08760987,USD,1.151808136
donation_000000CzOlzkx2RmZcNGNHNjHVRSN,disbursement_000000D07HPulqr1Ujl3Afw8fehXc,disbursementbatch_000000D07HPnuOiCXYatga6pvgOwq,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJra4A7OsYFlsYrwzWC,Subsidiary_Name_9,organisation_000000C704H83EOFbsuZcKjbViHFy,Organisation_Name_130,Australia,fundraiser_000000CxIXdN55bEnZbXTUyC3wbhY,,stripe,pi_3QWIh2DDCXaSYWFr1MCQHQFM,,,2024-12-15 14:24:57.133 Z,,2024-12-17 13:03:18.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CsZTG3CRa2TxEChSGvyn8qm,USD,1000,1000,AUD,1467.27,931.0382928,,,AUD,75.91,48.16776517,AUD,1467.27,902.1191944,USD,48.16776517
donation_000000CzWKu4TaGHmgCYO0tUgsUJ1,disbursement_000000D07HPulqr1Ujl3Afw8fehXc,disbursementbatch_000000D07HPnuOiCXYatga6pvgOwq,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJra4A7OsYFlsYrwzWC,Subsidiary_Name_9,organisation_000000C704H83EOFbsuZcKjbViHFy,Organisation_Name_130,Australia,fundraiser_000000CxIXdN55bEnZbXTUyC3wbhY,,stripe,pi_3QXP1eDDCXaSYWFr0Bu3yND4,,,2024-12-18 15:19:28.561 Z,,2024-12-22 13:00:39.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CsZTBqRUUO0UQ0hhvWqF5tI,USD,50,50,AUD,73.49,45.931529,,,AUD,4.1,2.562515565,AUD,73.49,45.18373551,USD,2.562515565
donation_000000CzWPWVkIVE4g0UZGLnfuFmu,disbursement_000000D07HPulqr1Ujl3Afw8fehXc,disbursementbatch_000000D07HPnuOiCXYatga6pvgOwq,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJra4A7OsYFlsYrwzWC,Subsidiary_Name_9,organisation_000000C704H83EOFbsuZcKjbViHFy,Organisation_Name_130,Australia,fundraiser_000000CxIXdN55bEnZbXTUyC3wbhY,,stripe,pi_3QXPhODDCXaSYWFr0LtYHuz4,,,2024-12-18 16:02:31.697 Z,,2024-12-22 13:00:39.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDiZgGuGyBdlepsIZOXLbW,USD,300,300,AUD,443.72,277.3266845,,,AUD,23.17,14.48133796,AUD,443.72,272.8116359,USD,14.48133796
